session_index,question,level,number,text_len,score,source
46,Куда нужно класть файлы при регистрации архивов?,2,3.14,246,0.0,ИН-15-РегАрх → 3 F:\\\\ !Шаблоны документов\\\\Бланки регистрации → 3.14 ОтвРег по результатам архивирования формирует отчет об архивировании . Отчет хранится в электронном виде не менее 5 лет.
46,Куда нужно класть файлы при регистрации архивов?,2,3.15,328,0.0,ИН-15-РегАрх → 3 F:\\\\ !Шаблоны документов\\\\Бланки регистрации → 3.15 Отчет об архивировании формируется не позднее 5-ти рабочих дней с даты поступления бланка регистрации. Отчет является записью о результатах обработки информации.
46,Куда нужно класть файлы при регистрации архивов?,2,3.16,194,0.0,ИН-15-РегАрх → 3 F:\\\\ !Шаблоны документов\\\\Бланки регистрации → 3.16 Весь процесс архивирования информации должен быть закончен до возврата документации заказчику.
46,Куда нужно класть файлы при регистрации архивов?,2,3.17,373,0.0,"ИН-15-РегАрх → 3 F:\\\\ !Шаблоны документов\\\\Бланки регистрации → 3.17 Для возврата материалов, переданных во временное пользование, ответственный по проекту оформляет 2 экземпляра сопроводительной записки с перечнем документов подлежащих возврату:"
46,Куда нужно класть файлы при регистрации архивов?,2,3.18,654,0.0,"ИН-15-РегАрх → 3 F:\\\\ !Шаблоны документов\\\\Бланки регистрации → 3.18 При передаче документов «Сопроводительная записка» подписывается с обеих сторон. Один экземпляр с подписями сторон передается Заказчику, другой экземпляр возвращается в отдел и подшивается к делу проекта. Сопроводительной записка является обязательной записью о сохранности собственности заказчика."
46,Куда нужно класть файлы при регистрации архивов?,1,2,67,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации."
46,Куда нужно класть файлы при регистрации архивов?,2,3.1,377,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.1 Перед началом работ по проекту сотрудники должны ознакомиться с перечнем документов находящихся в архиве института. Такую информацию можно получить на внутреннем портале, вкладка архивы."
46,Куда нужно класть файлы при регистрации архивов?,2,3.2,365,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.2 В том случае если информации недостаточно, то необходимо сделать информационный запрос в организацию заказчика или другую стороннюю организацию, обладающую необходимой информацией."
46,Куда нужно класть файлы при регистрации архивов?,2,3.3,301,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.3 Запросы на приобретение нормативных документов и/или литературы должны быть завизированы начальником отдела делопроизводства и менеджмента качества."
46,Куда нужно класть файлы при регистрации архивов?,2,3.4,335,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.4 Факт передачи может быть зафиксирован документом передающей организации, т.е. сопроводительным письмом, запиской или актом о передаче информационных материалов и др."
46,Куда нужно класть файлы при регистрации архивов?,2,3.5,219,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.5 Все поступившие в институт ИсИн. должны быть зарегистрированы и сведения о них занесены в базу данных ИсИн."
46,Куда нужно класть файлы при регистрации архивов?,2,3.6,333,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.6 Сотрудник, принявший документы должен организовать обязательное сохранение документов - сканирование в PAPRPORT , сохранение на сервер (для файлов) или копирование."
46,Куда нужно класть файлы при регистрации архивов?,2,3.7,269,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.7 Ответственность за полноту и качество обработки документов (сохранение и регистрацию) несет начальник отдела, получивший информацию."
46,Куда нужно класть файлы при регистрации архивов?,2,3.8,341,0.0,"ИН-15-РегАрх → 2 Порядок приемки, регистрации и архивирования источников информации. → 3.8 Сканирование производится в папки соответственно каждому отделу P:\\\\PAPRPORT\\\\!Отделы. Сохранение электронных документов производится по следующему электронному адресу:"
47,Какая структура у каталогов диска P?,1,2,132,0.0,РИ-10-СтруктКат → 2 Основная часть
48,Что такое реестр экологических аспектов?,1,2,37,0.0,ПР-6.1.2-ИЭА → 2 Сводный реестр экологических аспектов
48,Что такое реестр экологических аспектов?,1,4,22,0.0,ПР-6.1.2-ИЭА → 4 Термины и сокращения
48,Что такое реестр экологических аспектов?,2,4.1,808,0.0,ПР-6.1.2-ИЭА → 4 Термины и сокращения → 4.1 Термины.
48,Что такое реестр экологических аспектов?,2,4.2,79,0.0,ПР-6.1.2-ИЭА → 4 Термины и сокращения → 4.2 Сокращения
49,Кому подчиняется полевая партия?,1,2,11,0.0,ПЛ-08-ПП → 2 Структура
49,Кому подчиняется полевая партия?,2,2.1,318,0.8406,"ПЛ-08-ПП → 2 Структура → 2.1 Полевая партия подчиняется непосредственно начальнику полевой партии Отдела, руководству Отдела и Института согласно утвержденной организационной структуре."
52,Есть ли у нас документ про управление рисками?,1,1,91,0.0,ИН-01-УР → 1 Приложение А
52,Есть ли у нас документ про управление рисками?,1,5,20,0.0,ИН-01-УР → 5 Основные положения
52,Есть ли у нас документ про управление рисками?,2,5.1,277,0.0,ИН-01-УР → 5 Основные положения → 5.1 Процесс управления рисками включает следующие подпроцессы:
52,Есть ли у нас документ про управление рисками?,2,5.2,145,0.0,ИН-01-УР → 5 Основные положения → 5.2 Ответственность и полномочия по управлению рисками определены в:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,1,3,987,0.0,ПЛ-12 → 3 Задачи
58,Какие задачи у отдела бурения и проектирования строительства скважин?,1,1,1746,0.0,ПЛ-12 → 1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,1,4,9,0.0,ПЛ-08-ПП → 4 Функции
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.1,313,0.0,"ПЛ-08-ПП → 4 Функции → 4.1 Выполнение маркшейдерских съёмок, вынос в натуру скважин, создание, обновление, расширение опорных маркшейдерских сетей, создание соответствующих отчётов."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.2,123,0.0,ПЛ-08-ПП → 4 Функции → 4.2 Строительство опорных геодезических и маркшейдерских сетей.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.3,277,0.0,"ПЛ-08-ПП → 4 Функции → 4.3 Геодезические наблюдения за деформациями и осадками зданий и сооружений, движениями земной поверхности и опасными природными процессами."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.4,203,0.0,"ПЛ-08-ПП → 4 Функции → 4.4 Создание и обновление инженерно-топографических планов, съемка подземных коммуникаций и сооружений."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.5,69,0.0,ПЛ-08-ПП → 4 Функции → 4.5 Трассирование линейных объектов.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.6,191,0.0,ПЛ-08-ПП → 4 Функции → 4.6 Геодезические и топографические работы при строительстве и реконструкции зданий и сооружений.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.7,123,0.0,ПЛ-08-ПП → 4 Функции → 4.7 Инженерно-геологическая съемка в масштабах 1:500 - 1:25000.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.8,93,0.0,ПЛ-08-ПП → 4 Функции → 4.8 Проходка горных выработок с их опробованием.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.9,101,0.0,ПЛ-08-ПП → 4 Функции → 4.9 Выполнение геотехнических и геофизических работ.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.10,204,0.0,ПЛ-08-ПП → 4 Функции → 4.10 Полевые испытания грунтов с определением их стандартных прочностных и деформационных характеристик.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.11,246,0.0,"ПЛ-08-ПП → 4 Функции → 4.11 Определение стандартных механических характеристик грунтов методами статического, динамического и бурового зондирования."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.12,128,0.0,ПЛ-08-ПП → 4 Функции → 4.12 Обследование состояния грунтов основания зданий и сооружений.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.13,166,0.0,ПЛ-08-ПП → 4 Функции → 4.13 Метеорологические наблюдения и изучение гидрологического режима водных объектов.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.14,210,0.0,ПЛ-08-ПП → 4 Функции → 4.14 Выполнение полевых работ в рамках инженерно-экологических и инженерногидрометеорологических изысканий.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.15,240,0.0,"ПЛ-08-ПП → 4 Функции → 4.15 Своевременное проведение метрологического обследования (поверки) геодезического оборудования, средств измерения (СИ)."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.16,86,0.0,ПЛ-08-ПП → 4 Функции → 4.16 Составление технологических регламентов.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.17,136,0.0,ПЛ-08-ПП → 4 Функции → 4.17 Участие в пополнении базы данных Института источников информации.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.18,290,0.0,"ПЛ-08-ПП → 4 Функции → 4.18 Изучение мирового и отечественного опыта применения новых технологий, материалов и оборудования в области маркшейдерии и инженерных изысканий."
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.19,244,0.0,ПЛ-08-ПП → 4 Функции → 4.19 Мониторинг и изучение состояния законодательной и нормативной базы имеющей отношение к работе Отдела и отрасли в целом.
59,Чем занимается полевая партия отдела инженерных изысканий?,2,4.20,118,0.0,ПЛ-08-ПП → 4 Функции → 4.20 Участие в подготовке презентаций и рекламных материалов.
59,Чем занимается полевая партия отдела инженерных изысканий?,1,2,65,0.0,ПЛ-08-ПП → 2 ПОЛОЖЕНИЕ О полевой партии отдела инженерных изысканий «ПЛ-08-ПП»
60,Какие функции у учетно-финансового отдела?,1,1,17,0.0,ПЛ-13 → 1 Общие положения
60,Какие функции у учетно-финансового отдела?,2,1.1,227,0.0,ПЛ-13 → 1 Общие положения → 1.1 Учетно-финансовый отдел является структурным подразделением АО «ВолгоградНИПИнефть» (далее по тексту Институт).
60,Какие функции у учетно-финансового отдела?,2,1.2,153,0.0,ПЛ-13 → 1 Общие положения → 1.2 Отдел создается и ликвидируется приказом генерального директора Института.
60,Какие функции у учетно-финансового отдела?,2,1.3,289,0.0,ПЛ-13 → 1 Общие положения → 1.3 В своей деятельности отдел руководствуется:
60,Какие функции у учетно-финансового отдела?,1,4,9,0.0,ПЛ-13 → 4 Функции
60,Какие функции у учетно-финансового отдела?,2,4.1,125,0.0,ПЛ-13 → 4 Функции → 4.1 Планирование и организация бухгалтерского учета в Институте.
60,Какие функции у учетно-финансового отдела?,2,4.2,219,0.0,"ПЛ-13 → 4 Функции → 4.2 Контроль за рациональным и экономным использованием материальных, трудовых и финансовых ресурсов Института."
60,Какие функции у учетно-финансового отдела?,2,4.3,321,0.0,"ПЛ-13 → 4 Функции → 4.3 Контроль за состоянием расчетов с предприятиями, организациями, учреждениями и лицами, а также сохранностью денежных средств и товарно-материальных ценностей."
60,Какие функции у учетно-финансового отдела?,2,4.4,381,0.0,"ПЛ-13 → 4 Функции → 4.4 Формирование в соответствии с действующим законодательством и нормативно-правовыми актами о бухгалтерском учете учетной политики, исходя из структуры и особенностей деятельности Института."
60,Какие функции у учетно-финансового отдела?,2,4.5,565,0.0,"ПЛ-13 → 4 Функции → 4.5 Подготовка и принятие рабочего плана счетов, форм первичных учетных документов, применяемых для оформления хозяйственных операций, по которым не предусмотрены типовые формы, разработка форм документов внутренней бухгалтерской отчетности, а также порядка проведения инвентаризаций."
60,Какие функции у учетно-финансового отдела?,2,4.6,271,0.0,"ПЛ-13 → 4 Функции → 4.6 Контроль за проведением хозяйственных операций, соблюдением технологии обработки бухгалтерской информации и порядка документооборота."
60,Какие функции у учетно-финансового отдела?,2,4.7,863,0.0,"ПЛ-13 → 4 Функции → 4.7 Организация бухгалтерского учета и отчетности на основе применения современных технических средств и информационных технологий, прогрессивных форм и методов учета и контроля, формирование и своевременное представление полной и достоверной бухгалтерской информации о деятельности организации, ее имущественном положении, доходах и расходах, разработка и осуществление мероприятий, направленных на укрепление финансовой дисциплины."
60,Какие функции у учетно-финансового отдела?,2,4.8,207,0.0,"ПЛ-13 → 4 Функции → 4.8 Проведение инвентаризации денежных средств, товарно-материальных ценностей, расчетов с организациями."
60,Какие функции у учетно-финансового отдела?,2,4.9,517,0.0,"ПЛ-13 → 4 Функции → 4.9 Проведение совместно со структурными подразделениями организации экономического анализа хозяйственно-финансовой деятельности по данным бухгалтерского учета в целях выявления внутрихозяйственных резервов, предупреждения потерь и непроизводственных расходов."
60,Какие функции у учетно-финансового отдела?,2,4.10,914,0.0,"ПЛ-13 → 4 Функции → 4.10 Учет имущества, обязательств и хозяйственных операций, поступающих основных средств, товарно-материальных ценностей и денежных средств, своевременное отражение на счетах бухгалтерского учета операций, связанных с их движением, учет издержек производства и обращения, исполнения смет расходов, реализации продукции, выполнения работ (услуг), результатов хозяйственно-финансовой деятельности организации, а также финансовых, расчетных и кредитных операций."
60,Какие функции у учетно-финансового отдела?,2,4.11,1206,0.0,"ПЛ-13 → 4 Функции → 4.11 Обеспечение законности, своевременности и правильности оформления документов, составление экономически обоснованных отчетных калькуляций себестоимости продукции, выполняемых работ (услуг), расчет по заработной плате, начисление и перечисление налогов и сборов в федеральный, региональный и местный бюджеты, страховых взносов в государственные внебюджетные социальные фонды, платежей в банковские учреждения, средств на финансирование капитальных вложений, погашение в установленные сроки задолженностей банкам по ссудам, а также отчисление средств на материальное стимулирование работников Института."
60,Какие функции у учетно-финансового отдела?,2,4.12,850,0.0,"ПЛ-13 → 4 Функции → 4.12 Контроль за соблюдением порядка оформления первичных бухгалтерских документов, расчетов и платежных обязательств, расходования фонда заработной платы, за установлением должностных окладов работникам организации, проведением инвентаризаций основных средств, товарно-материальных ценностей и денежных средств, проверок организации бухгалтерского учета и отчетности, а также документальных ревизий в подразделениях Института."
60,Какие функции у учетно-финансового отдела?,2,4.13,656,0.0,"ПЛ-13 → 4 Функции → 4.13 Обеспечение строгого соблюдения штатной, финансовой и кассовой дисциплины, смет административно-хозяйственных и других расходов, законности списания со счетов бухгалтерского учета недостач, дебиторской задолженности и других потерь, сохранности бухгалтерских документов, оформления и сдачи их в установленном порядке в архив."
60,Какие функции у учетно-финансового отдела?,2,4.14,450,0.0,"ПЛ-13 → 4 Функции → 4.14 Составление баланса и оперативных сводных отчетов о доходах и расходах средств, об использовании бюджета, другой бухгалтерской и статистической отчетности, представление их в установленном порядке в соответствующие органы."
60,Какие функции у учетно-финансового отдела?,2,4.15,208,0.0,ПЛ-13 → 4 Функции → 4.15 Осуществление в пределах своей компетенции иных функций в соответствии с целями и задачами Института.
60,Какие функции у учетно-финансового отдела?,1,2,825,0.0,ПЛ-13 → 2 Приложение 2. Перечень внутренней документации ИСМ отдела
61,Какие есть стадии выполнения проектных работ?,1,2,45,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ
61,Какие есть стадии выполнения проектных работ?,2,2.1,1349,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ → 2.1 Предпроектная стадия
61,Какие есть стадии выполнения проектных работ?,2,2.2,998,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ → 2.2 Проектирование
61,Какие есть стадии выполнения проектных работ?,2,2.3,1486,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ → 2.3 Экспертиза и согласование проектной документации
61,Какие есть стадии выполнения проектных работ?,2,2.4,872,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ → 2.4 Завершающая стадия
61,Какие есть стадии выполнения проектных работ?,2,2.5,458,0.0,ИН-01-СВР → 2 Приложение А. Стадии и этапы выполнения работ → 2.5 Архивирование
61,Какие есть стадии выполнения проектных работ?,1,5,236,0.0,ИН-01-СВР → 5 Стадии выполнения работ
61,Какие есть стадии выполнения проектных работ?,1,6,26,0.0,ИН-01-СВР → 6 Предпроектная проработка
61,Какие есть стадии выполнения проектных работ?,2,6.1,598,0.0,"ИН-01-СВР → 6 Предпроектная проработка → 6.1 Предпроектная проработка, как правило, инициируется заявкой Заказчика официальным письмом на имя генерального директора Института, с указанием интересующих работ и услуг, либо поступлением информации о выигранном тендере."
61,Какие есть стадии выполнения проектных работ?,2,6.2,487,0.0,"ИН-01-СВР → 6 Предпроектная проработка → 6.2 На этой стадии должны быть определены, проанализированы и зафиксированы документально требования Заказчика к ПД. По результатам анализа оформляется и согласовывается с Заказчиком ЗП/ТЗ/ГЗ и Календарный план выполнения работ, где он применим."
61,Какие есть стадии выполнения проектных работ?,2,6.3,647,0.0,"ИН-01-СВР → 6 Предпроектная проработка → 6.3 В тех случаях, когда развернутое ЗП/ТЗ/ГЗ оформить до подписания договора затруднительно, оформляется задание к договору с указанием основных законодательных и нормативных документов, перечня экспертиз и согласований, требований к объему, составу и срокам выполнения работ, электронной версии отчета и к количеству копий."
61,Какие есть стадии выполнения проектных работ?,2,6.4,297,0.0,"ИН-01-СВР → 6 Предпроектная проработка → 6.4 На данной стадии оформляется и согласовывается проект договора, что означает способность Института выполнить установленные требования к ПД в срок."
61,Какие есть стадии выполнения проектных работ?,2,6.5,485,0.0,"ИН-01-СВР → 6 Предпроектная проработка → 6.5 Оформление и согласование договоров, актов сдачи-приемки выполненных работ, платежных документов по этапам и работе в целом осуществляется в соответствии с инструкцией «Организация договорной работы» (ИН-05 ДР):"
62,Как транспортировать отходы IV класса опасности,1,8,40,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов
62,Как транспортировать отходы IV класса опасности,2,8.1,269,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.1 Деятельность по транспортированию отходов II класса
62,Как транспортировать отходы IV класса опасности,2,8.2,288,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.2 Транспортирование отходов III-IV класса опасности
62,Как транспортировать отходы IV класса опасности,2,8.3,268,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.3 Транспортирование отходов ТКО
62,Как транспортировать отходы IV класса опасности,2,8.4,349,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.4 Транспортирование отходов V класса опасности
62,Как транспортировать отходы IV класса опасности,2,8.5,223,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.5 Транспортирование отходов
62,Как транспортировать отходы IV класса опасности,2,8.6,171,0.0,ИН-01-ПОО → 8 Требования к транспортированию отходов → 8.6 При транспортировании отходов
63,Что входит в процесс управления рисками?,1,5,20,0.0,ИН-01-УР → 5 Основные положения
63,Что входит в процесс управления рисками?,2,5.1,277,0.0,ИН-01-УР → 5 Основные положения → 5.1 Процесс управления рисками включает следующие подпроцессы:
63,Что входит в процесс управления рисками?,2,5.2,145,0.0,ИН-01-УР → 5 Основные положения → 5.2 Ответственность и полномочия по управлению рисками определены в:
63,Что входит в процесс управления рисками?,1,1,91,0.0,ИН-01-УР → 1 Приложение А
63,Что входит в процесс управления рисками?,1,4,1264,0.0,"ИН-01-УР → 4 Термины, обозначения, сокращения"
63,Что входит в процесс управления рисками?,2,4.1,1237,0.0,"ИН-01-УР → 4 Термины, обозначения, сокращения → 4.1 Термины и определения:"
63,Что входит в процесс управления рисками?,2,4.2,159,0.0,"ИН-01-УР → 4 Термины, обозначения, сокращения → 4.2 Применяемые сокращения:"
64,Что значит накопление отходов?,1,4,5908,0.0,"ИН-01-ПОО → 4 Термины, обозначения, сокращения"
64,Что значит накопление отходов?,1,10,34,0.0,ИН-01-ПОО → 10 Безопасное обращение с отходами
64,Что значит накопление отходов?,2,10.1,700,0.0,"ИН-01-ПОО → 10 Безопасное обращение с отходами → 10.1 Персонал, занятый накоплением и передачей отходов сторонним организациям, должен быть обучен правилам безопасности по обращению с отходами в объеме настоящей инструкции и инструкции по охране труда и промышленной безопасности  по  данному  рабочему  месту  и  несет  личную  ответственность  за соблюдение определенных в них требований безопасности."
64,Что значит накопление отходов?,2,10.2,268,0.0,ИН-01-ПОО → 10 Безопасное обращение с отходами → 10.2 Способы  накопления  отходов  и  их  передачи  сторонним  организациям  должны исключать возможность загрязнения окружающей территории.
64,Что значит накопление отходов?,2,10.3,741,0.0,ИН-01-ПОО → 10 Безопасное обращение с отходами → 10.3 В соответствии с экологическими нормами Институт должен выполнять следующие требования:
64,Что значит накопление отходов?,2,10.4,96,0.0,ИН-01-ПОО → 10 Безопасное обращение с отходами → 10.4 Запрещается:
65,Что такое субподрядная работа?,1,11,492,0.0,"ПЛ-08-ОВКК → 11 Требования, предъявляемые к субподрядным организациям."
66,Что такое верификация поставки?,1,8,51,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг)"
66,Что такое верификация поставки?,2,8.1,415,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.1 Ответственное лицо организует входной контроль (верификацию) поставленной продукции, СИ, оборудования и программных продуктов до начала эксплуатации, с привлечением по необходимости специалистов Института."
66,Что такое верификация поставки?,2,8.2,127,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.2 Верификация продукции, как правило, осуществляется визуально."
66,Что такое верификация поставки?,2,8.3,163,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.3 Подтверждением приемки является подпись ответственного лица в накладной (акте)."
66,Что такое верификация поставки?,2,8.4,398,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.4 Входной контроль поставленной продукции заключается в сопоставлении сопроводительной документации и проверке:"
66,Что такое верификация поставки?,2,8.5,207,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.5 Оборудование должно быть обеспечено необходимыми инструкциями по использованию со стороны поставщика."
66,Что такое верификация поставки?,2,8.6,746,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.6 Результатом проверок может быть:"
66,Что такое верификация поставки?,2,8.7,233,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.7 Оборудованию, поступившему на баланс Института, присваиваются инвентарные номера, и ведётся его регистрация в УФО."
66,Что такое верификация поставки?,2,8.8,441,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.8 Проверку предоставления работ и услуг субподрядными организациями и анализ представляемых отчетных документов осуществляет руководитель структурного подразделения с привлечением по необходимости специалистов Института."
66,Что такое верификация поставки?,2,8.9,531,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.9 Любая продукция, работа (услуга), характеристики которой не соответствуют установленным требованиям, своевременно идентифицируется, регистрируется и не используется до принятия решений уполномоченным персоналом о ее корректировке, изъятии, замене, возврате и т.п."
66,Что такое верификация поставки?,2,8.10,298,0.0,"ИН-01-ВП → 8 Верификация поставленной продукции, работ (услуг) → 8.10 Информация о несоответствующей поставке незамедлительно направляется в письменном виде поставщику исполнителем, указанным в поручении руководства."
67,Как оформляется заявление командировку?,1,2,12,0.0,ПЛ-13-К → 2 Приложение В
67,Как оформляется заявление командировку?,2,2.1,650,0.0,ПЛ-13-К → 2 Приложение В → 2.1 Служебная записка об отмене командировки
67,Как оформляется заявление командировку?,1,7,94,0.0,ПЛ-13-К → 7 Приложение Г
67,Как оформляется заявление командировку?,2,2.1,200,0.0,"ПЛ-13-К → 7 Приложение Г → 2.1 Заявка на продление командировки, оформление приказа и получение денежных средств"
67,Как оформляется заявление командировку?,2,2.2,470,0.0,ПЛ-13-К → 7 Приложение Г → 2.2 Цель расходования средств
67,Как оформляется заявление командировку?,2,2.3,181,0.0,ПЛ-13-К → 7 Приложение Г → 2.3 Памятка подотчетному лицу
67,Как оформляется заявление командировку?,2,2.4,178,0.0,ПЛ-13-К → 7 Приложение Г → 2.4 До начала командировки
67,Как оформляется заявление командировку?,2,2.5,291,0.0,ПЛ-13-К → 7 Приложение Г → 2.5 Во время командировки
67,Как оформляется заявление командировку?,2,2.6,529,0.0,"ПЛ-13-К → 7 Приложение Г → 2.6 Документы, подтверждающие расходы на проезд"
67,Как оформляется заявление командировку?,2,2.7,359,0.0,"ПЛ-13-К → 7 Приложение Г → 2.7 Документы, подтверждающие расходы на проживание"
67,Как оформляется заявление командировку?,2,2.8,180,0.0,ПЛ-13-К → 7 Приложение Г → 2.8 По окончании командировки
