session_index,question,rank_in_log,score,dense_score,sparse_score,sum_score,title
57,Есть ли регламент по идентификации экологических аспектов?,26,0.2225,0.74,0.0,0.0,3 Нормативные ссылки
57,Есть ли регламент по идентификации экологических аспектов?,27,0.2218,0.74,0.0,0.0,1 Назначение
57,Есть ли регламент по идентификации экологических аспектов?,28,0.7132,0.74,0.0,0.76,1 Назначение
57,Есть ли регламент по идентификации экологических аспектов?,29,0.2209,0.74,0.0,0.0,"ПОЛОЖЕНИЕ По организации внутреннего контроля качества и приемки топографо-геодезических, картографических и проектно-изыскательских работ «ПЛ-08-ОВКК»"
57,Есть ли регламент по идентификации экологических аспектов?,30,0.2199,0.73,0.0,0.0,"Порядок приемки, регистрации и архивирования источников информации."
57,Есть ли регламент по идентификации экологических аспектов?,31,0.2199,0.73,0.0,0.0,ИНСТРУКЦИЯ Регистрация и архивирование источников информации «ИН-15-РегАрх»
57,Есть ли регламент по идентификации экологических аспектов?,32,0.7089,0.73,0.0,0.75,Приложение 4. Перечень регламентированных процессов
57,Есть ли регламент по идентификации экологических аспектов?,33,0.2198,0.73,0.0,0.0,6 Порядок накопления отходов
57,Есть ли регламент по идентификации экологических аспектов?,34,0.2198,0.73,0.0,0.0,6 Порядок накопления отходов
57,Есть ли регламент по идентификации экологических аспектов?,35,0.2196,0.73,0.0,0.0,1 Назначение
57,Есть ли регламент по идентификации экологических аспектов?,36,0.2193,0.73,0.0,0.0,5 Порядок проведения нормоконтроля
57,Есть ли регламент по идентификации экологических аспектов?,37,0.2185,0.73,0.0,0.0,3 Метрологическое обеспечение
57,Есть ли регламент по идентификации экологических аспектов?,38,0.7135,0.73,0.0,0.76,Положения:
57,Есть ли регламент по идентификации экологических аспектов?,39,0.2181,0.73,0.0,0.0,"9 Стадия экспертиз, защит и согласований"
57,Есть ли регламент по идентификации экологических аспектов?,40,0.717,0.73,0.0,0.77,Приложение 3. Перечень регламентированных бизнес-процессов
57,Есть ли регламент по идентификации экологических аспектов?,41,0.5321,0.0,0.0,0.82,4 Термины и сокращения
57,Есть ли регламент по идентификации экологических аспектов?,42,0.5192,0.0,0.0,0.8,6 Идентификация и оценка рисков
57,Есть ли регламент по идентификации экологических аспектов?,43,0.5058,0.0,0.0,0.78,4 Функции
57,Есть ли регламент по идентификации экологических аспектов?,44,0.5051,0.0,0.0,0.78,3 Задачи
57,Есть ли регламент по идентификации экологических аспектов?,45,0.4961,0.0,0.0,0.76,Приложение 3 Перечень регламентированных бизнеспроцессов
57,Есть ли регламент по идентификации экологических аспектов?,46,0.4913,0.0,0.0,0.76,О группе охраны окружающей среды отдела бурения и «ПЛ-12-ГООС»
57,Есть ли регламент по идентификации экологических аспектов?,47,0.4913,0.0,0.0,0.76,ПЛ-12 -ГООС
57,Есть ли регламент по идентификации экологических аспектов?,48,0.4906,0.0,0.0,0.75,5 Основные положения
57,Есть ли регламент по идентификации экологических аспектов?,49,0.4904,0.0,0.0,0.75,СОГЛАСОВАНО:
57,Есть ли регламент по идентификации экологических аспектов?,50,0.4887,0.0,0.0,0.75,4 Функции
57,Есть ли регламент по идентификации экологических аспектов?,51,0.486,0.0,0.0,0.75,5 Права
57,Есть ли регламент по идентификации экологических аспектов?,52,0.4856,0.0,0.0,0.75,2 Область применения
57,Есть ли регламент по идентификации экологических аспектов?,53,0.4851,0.0,0.0,0.75,10 Безопасное обращение с отходами
57,Есть ли регламент по идентификации экологических аспектов?,54,0.4849,0.0,0.0,0.75,ПЛ-07-УИСМ
57,Есть ли регламент по идентификации экологических аспектов?,55,0.4849,0.0,0.0,0.75,ПОЛОЖЕНИЕ об уполномоченном по интегрированной системе менеджмента в отделе геологии «ПЛ-07-УИСМ»
57,Есть ли регламент по идентификации экологических аспектов?,56,0.4847,0.0,0.0,0.75,2 Структура
57,Есть ли регламент по идентификации экологических аспектов?,57,0.4846,0.0,0.0,0.75,3 Задачи
58,Какие задачи у отдела бурения и проектирования строительства скважин?,1,0.7975,0.86,0.0,0.83,ПОЛОЖЕНИЕ Об отделе бурения и проектирования строительства скважин «ПЛ-12»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,2,0.83,0.85,0.0,0.88,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,3,0.791,0.84,0.0,0.83,ПЛ-12
58,Какие задачи у отдела бурения и проектирования строительства скважин?,4,0.7845,0.83,0.0,0.82,О группе охраны окружающей среды отдела бурения и «ПЛ-12-ГООС»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,5,0.8035,0.83,0.0,0.85,С отделом бурения Общества
58,Какие задачи у отдела бурения и проектирования строительства скважин?,6,0.7762,0.82,0.0,0.81,4 Функции
58,Какие задачи у отдела бурения и проектирования строительства скважин?,7,0.7594,0.8,0.0,0.8,С отделом проектирования разработки нефтяных и газовых месторождений Общества:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,8,0.7728,0.79,0.0,0.82,ПЛ-12 -ГООС
58,Какие задачи у отдела бурения и проектирования строительства скважин?,9,0.7298,0.78,0.0,0.76,ПОЛОЖЕНИЕ Об отделе инженерных изысканий «ПЛ-08»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,10,0.7569,0.78,0.0,0.8,ПЛ-12-УИСМ
58,Какие задачи у отдела бурения и проектирования строительства скважин?,11,0.7236,0.78,0.0,0.75,ПОЛОЖЕНИЕ Об отделе геологии «ПЛ-07»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,12,0.7459,0.78,0.0,0.79,Приложение 2. Перечень внутренней документации ИСМ отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,13,0.2308,0.77,0.0,0.0,ПОЛОЖЕНИЕ О полевой партии отдела инженерных изысканий «ПЛ-08-ПП»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,14,0.2305,0.77,0.0,0.0,4 Термины и сокращения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,15,0.7521,0.77,0.0,0.8,ПОЛОЖЕНИЕ тельства скважин
58,Какие задачи у отдела бурения и проектирования строительства скважин?,16,0.2302,0.77,0.0,0.0,Приложение 2 Перечень внутренней документации ИСМ отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,17,0.7216,0.76,0.0,0.76,6 Ответственность
58,Какие задачи у отдела бурения и проектирования строительства скважин?,18,0.2285,0.76,0.0,0.0,Приложение 1. Структура отдела.
58,Какие задачи у отдела бурения и проектирования строительства скважин?,19,0.2284,0.76,0.0,0.0,3 Нормативные ссылки
58,Какие задачи у отдела бурения и проектирования строительства скважин?,20,0.7327,0.76,0.0,0.78,4 Функции
58,Какие задачи у отдела бурения и проектирования строительства скважин?,21,0.7402,0.76,0.0,0.79,С Геологическим отделом Общества:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,22,0.7215,0.76,0.0,0.76,ПЛ-08
58,Какие задачи у отдела бурения и проектирования строительства скважин?,23,0.227,0.76,0.0,0.0,ПОЛОЖЕНИЕ об уполномоченном по интегрированной системе менеджмента в отделе геологии «ПЛ-07-УИСМ»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,24,0.7171,0.76,0.0,0.75,ПЛ-07
58,Какие задачи у отдела бурения и проектирования строительства скважин?,25,0.2266,0.76,0.0,0.0,ПОЛОЖЕНИЕ о договорном отделе «ПЛ-05»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,26,0.2264,0.75,0.0,0.0,Приложение 1. Структура отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,27,0.7736,0.75,0.0,0.84,Приложение 1. Структура отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,28,0.2264,0.75,0.0,0.0,Приложение 1. Структура отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,29,0.2264,0.75,0.0,0.0,Приложение 1. Структура отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,30,0.7158,0.75,0.0,0.75,Приложение Б. Информационный лист проекта
58,Какие задачи у отдела бурения и проектирования строительства скважин?,31,0.2251,0.75,0.0,0.0,Приложение 3. Перечень программного обеспечения отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,32,0.72,0.75,0.0,0.76,Отдел имеет право:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,33,0.2246,0.75,0.0,0.0,Отдел имеет право:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,34,0.7149,0.75,0.0,0.75,Отдел имеет право:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,35,0.2246,0.75,0.0,0.0,Отдел имеет право:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,36,0.2245,0.75,0.0,0.0,ПОЛОЖЕНИЕ Об информационно - техническом отделе « ПЛ-10 »
58,Какие задачи у отдела бурения и проектирования строительства скважин?,37,0.2244,0.75,0.0,0.0,3 Задачи
58,Какие задачи у отдела бурения и проектирования строительства скважин?,38,0.2241,0.75,0.0,0.0,7 Организация и стадии выполнения проектных работ
58,Какие задачи у отдела бурения и проектирования строительства скважин?,39,0.7114,0.75,0.0,0.75,Приложение 5. Перечень программного обеспечения отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,40,0.2241,0.75,0.0,0.0,Приложение 5. Перечень программного обеспечения отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,41,0.5289,0.0,0.0,0.81,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,42,0.5276,0.0,0.0,0.81,Приложение 3. Перечень регламентированных бизнес-процессов отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,43,0.5234,0.0,0.0,0.81,СОГЛАСОВАНО:
58,Какие задачи у отдела бурения и проектирования строительства скважин?,44,0.5119,0.0,0.0,0.79,5 Ответственности
58,Какие задачи у отдела бурения и проектирования строительства скважин?,45,0.511,0.0,0.0,0.79,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,46,0.5084,0.0,0.0,0.78,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,47,0.5084,0.0,0.0,0.78,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,48,0.5072,0.0,0.0,0.78,Приложение 4. Перечень программного обеспечения отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,49,0.5063,0.0,0.0,0.78,4 Функции
58,Какие задачи у отдела бурения и проектирования строительства скважин?,50,0.4955,0.0,0.0,0.76,Приложение 1. Структура Группы
58,Какие задачи у отдела бурения и проектирования строительства скважин?,51,0.494,0.0,0.0,0.76,6 ОТВЕТСТВЕННОСТЬ
58,Какие задачи у отдела бурения и проектирования строительства скважин?,52,0.491,0.0,0.0,0.76,2 Структура
58,Какие задачи у отдела бурения и проектирования строительства скважин?,53,0.4906,0.0,0.0,0.75,2 Структура
58,Какие задачи у отдела бурения и проектирования строительства скважин?,54,0.4898,0.0,0.0,0.75,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,55,0.4889,0.0,0.0,0.75,3 ОСНОВНЫЕ ФУНКЦИИ МАРКШЕЙДЕРСКО-ГЕОДЕЗИЧЕСКОЙ СЛУЖБЫ
58,Какие задачи у отдела бурения и проектирования строительства скважин?,56,0.4856,0.0,0.0,0.75,Приложение 4. Перечень рабочих инструкций
58,Какие задачи у отдела бурения и проектирования строительства скважин?,57,0.485,0.0,0.0,0.75,2 Структура
59,Чем занимается полевая партия отдела инженерных изысканий?,1,0.7872,0.86,0.0,0.81,ПОЛОЖЕНИЕ О полевой партии отдела инженерных изысканий «ПЛ-08-ПП»
59,Чем занимается полевая партия отдела инженерных изысканий?,2,0.7765,0.83,0.0,0.81,ПЛ-08-ПП
59,Чем занимается полевая партия отдела инженерных изысканий?,3,0.7193,0.79,0.0,0.74,ПОЛОЖЕНИЕ Об отделе инженерных изысканий «ПЛ-08»
59,Чем занимается полевая партия отдела инженерных изысканий?,4,0.7229,0.78,0.0,0.75,Приложение 1 Перечень должностных инструкций полевой партии
59,Чем занимается полевая партия отдела инженерных изысканий?,5,0.7026,0.78,0.0,0.72,Приложение 2 Перечень внутренней документации ИСМ отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,6,0.6907,0.76,0.0,0.71,О группе охраны окружающей среды отдела бурения и «ПЛ-12-ГООС»
59,Чем занимается полевая партия отдела инженерных изысканий?,7,0.225,0.75,0.0,0.0,Приложение 1. Структура отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,8,0.225,0.75,0.0,0.0,Приложение 1. Структура отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,9,0.225,0.75,0.0,0.0,Приложение 1. Структура отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,10,0.225,0.75,0.0,0.0,Приложение 1. Структура отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,11,0.7067,0.75,0.0,0.74,ПЛ-08
59,Чем занимается полевая партия отдела инженерных изысканий?,12,0.2235,0.75,0.0,0.0,ПОЛОЖЕНИЕ Об информационно - техническом отделе « ПЛ-10 »
59,Чем занимается полевая партия отдела инженерных изысканий?,13,0.6801,0.74,0.0,0.71,Процедура Идентификация экологических аспектов ПР-6.1.2-ИЭА
59,Чем занимается полевая партия отдела инженерных изысканий?,14,0.2218,0.74,0.0,0.0,ПОЛОЖЕНИЕ Об отделе геологии «ПЛ-07»
59,Чем занимается полевая партия отдела инженерных изысканий?,15,0.2217,0.74,0.0,0.0,Приложение 3. Перечень программного обеспечения отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,16,0.6793,0.74,0.0,0.71,ПОЛОЖЕНИЕ Об отделе бурения и проектирования строительства скважин «ПЛ-12»
59,Чем занимается полевая партия отдела инженерных изысканий?,17,0.6812,0.74,0.0,0.71,Приложение 5. Перечень программного обеспечения отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,18,0.221,0.74,0.0,0.0,Приложение 5. Перечень программного обеспечения отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,19,0.2205,0.73,0.0,0.0,ПОЛОЖЕНИЕ о договорном отделе «ПЛ-05»
59,Чем занимается полевая партия отдела инженерных изысканий?,20,0.6872,0.73,0.0,0.72,ПОЛОЖЕНИЕ Об уполномоченном по интегрированной системе менеджмента в отделе инженерных изысканий «ПЛ-08-УИСМ»
59,Чем занимается полевая партия отдела инженерных изысканий?,21,0.6767,0.73,0.0,0.7,Приложение 1. Структура отдела.
59,Чем занимается полевая партия отдела инженерных изысканий?,22,0.686,0.73,0.0,0.72,6 Ответственность
59,Чем занимается полевая партия отдела инженерных изысканий?,23,0.6785,0.73,0.0,0.71,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,24,0.2185,0.73,0.0,0.0,Приложение 3. Перечень документированной информации информационно-технического отдела.
59,Чем занимается полевая партия отдела инженерных изысканий?,25,0.6754,0.73,0.0,0.7,6 Полевой контроль и приемка полевых работ
59,Чем занимается полевая партия отдела инженерных изысканий?,26,0.2184,0.73,0.0,0.0,Приложение 4. Перечень документированной информации отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,27,0.6813,0.73,0.0,0.71,Приложение Б. Информационный лист проекта
59,Чем занимается полевая партия отдела инженерных изысканий?,28,0.2176,0.73,0.0,0.0,Приложение Б. Информационный лист проекта
59,Чем занимается полевая партия отдела инженерных изысканий?,29,0.2168,0.72,0.0,0.0,9 Окончание работ. Отчет о командировке
59,Чем занимается полевая партия отдела инженерных изысканий?,30,0.2158,0.72,0.0,0.0,Приложение 3. Перечень программного обеспечения
59,Чем занимается полевая партия отдела инженерных изысканий?,31,0.2158,0.72,0.0,0.0,Приложение 1. Структура Группы
59,Чем занимается полевая партия отдела инженерных изысканий?,32,0.2155,0.72,0.0,0.0,ПОЛОЖЕНИЕ тельства скважин
59,Чем занимается полевая партия отдела инженерных изысканий?,33,0.2149,0.72,0.0,0.0,6 ОТВЕТСТВЕННОСТЬ
59,Чем занимается полевая партия отдела инженерных изысканий?,34,0.2145,0.71,0.0,0.0,Приложение А. Стадии и этапы выполнения работ
59,Чем занимается полевая партия отдела инженерных изысканий?,35,0.6765,0.71,0.0,0.71,Приложение 4 Перечень специализированного программного обеспечения отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,36,0.214,0.71,0.0,0.0,Главный маркшейдер - начальник отдела инженерных изысканий МГС соответственно обеспечивает:
59,Чем занимается полевая партия отдела инженерных изысканий?,37,0.214,0.71,0.0,0.0,ПОЛОЖЕНИЕ об уполномоченном по интегрированной системе менеджмента в отделе геологии «ПЛ-07-УИСМ»
59,Чем занимается полевая партия отдела инженерных изысканий?,38,0.214,0.71,0.0,0.0,6 Предпроектная проработка
59,Чем занимается полевая партия отдела инженерных изысканий?,39,0.2139,0.71,0.0,0.0,"ПОЛОЖЕНИЕ По организации внутреннего контроля качества и приемки топографо-геодезических, картографических и проектно-изыскательских работ «ПЛ-08-ОВКК»"
59,Чем занимается полевая партия отдела инженерных изысканий?,40,0.2139,0.71,0.0,0.0,Приложение 2. Перечень регламентированных процессов информационно-технического отдела.
59,Чем занимается полевая партия отдела инженерных изысканий?,41,0.5441,0.0,0.0,0.84,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,42,0.5162,0.0,0.0,0.79,2 Структура
59,Чем занимается полевая партия отдела инженерных изысканий?,43,0.5017,0.0,0.0,0.77,5 Права
59,Чем занимается полевая партия отдела инженерных изысканий?,44,0.4863,0.0,0.0,0.75,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,45,0.4833,0.0,0.0,0.74,6 Ответственность
59,Чем занимается полевая партия отдела инженерных изысканий?,46,0.4773,0.0,0.0,0.73,3 Задачи
59,Чем занимается полевая партия отдела инженерных изысканий?,47,0.4739,0.0,0.0,0.73,С отделом бурения Общества
59,Чем занимается полевая партия отдела инженерных изысканий?,48,0.4715,0.0,0.0,0.73,СОГЛАСОВАНО:
59,Чем занимается полевая партия отдела инженерных изысканий?,49,0.4674,0.0,0.0,0.72,Приложение 4. Перечень программного обеспечения отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,50,0.4671,0.0,0.0,0.72,ПЛ-08-УИСМ
59,Чем занимается полевая партия отдела инженерных изысканий?,51,0.465,0.0,0.0,0.72,С отделом проектирования разработки нефтяных и газовых месторождений Общества:
59,Чем занимается полевая партия отдела инженерных изысканий?,52,0.4643,0.0,0.0,0.71,4 Функции
59,Чем занимается полевая партия отдела инженерных изысканий?,53,0.4634,0.0,0.0,0.71,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,54,0.4629,0.0,0.0,0.71,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,55,0.4625,0.0,0.0,0.71,ПЛ-12 -ГООС
59,Чем занимается полевая партия отдела инженерных изысканий?,56,0.4619,0.0,0.0,0.71,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,57,0.4601,0.0,0.0,0.71,4 Функции
59,Чем занимается полевая партия отдела инженерных изысканий?,58,0.4595,0.0,0.0,0.71,Приложение 2. Перечень внутренней документации ИСМ отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,59,0.459,0.0,0.0,0.71,4 Функции
59,Чем занимается полевая партия отдела инженерных изысканий?,60,0.4584,0.0,0.0,0.71,ПР-6.1.2-ИЭА
59,Чем занимается полевая партия отдела инженерных изысканий?,61,0.4583,0.0,0.0,0.71,ПЛ-12
59,Чем занимается полевая партия отдела инженерных изысканий?,62,0.4559,0.0,0.0,0.7,1 Общие положения
59,Чем занимается полевая партия отдела инженерных изысканий?,63,0.4554,0.0,0.0,0.7,4 Функции
60,Какие функции у учетно-финансового отдела?,1,0.7877,0.78,0.51,0.81,Приложение 2. Перечень внутренней документации ИСМ отдела
60,Какие функции у учетно-финансового отдела?,2,0.7694,0.78,0.52,0.78,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
60,Какие функции у учетно-финансового отдела?,3,0.7234,0.77,0.0,0.76,Финансово-учетная документация:
60,Какие функции у учетно-финансового отдела?,4,0.788,0.76,0.5,0.82,ПОЛОЖЕНИЕ Об учетно-финансовом отделе «ПЛ-13»
60,Какие функции у учетно-финансового отдела?,5,0.7134,0.75,0.0,0.75,3 Задачи
60,Какие функции у учетно-финансового отдела?,6,0.7118,0.74,0.0,0.75,4 Функции
60,Какие функции у учетно-финансового отдела?,7,0.7068,0.74,0.0,0.75,Приложение 3. Кадровая документация отдела
60,Какие функции у учетно-финансового отдела?,8,0.2214,0.74,0.0,0.0,Приложение 1. Структура отдела
60,Какие функции у учетно-финансового отдела?,9,0.2214,0.74,0.0,0.0,Приложение 1. Структура отдела
60,Какие функции у учетно-финансового отдела?,10,0.7349,0.74,0.0,0.79,Приложение 1. Структура отдела
60,Какие функции у учетно-финансового отдела?,11,0.2214,0.74,0.0,0.0,Приложение 1. Структура отдела
60,Какие функции у учетно-финансового отдела?,12,0.7805,0.74,0.5,0.82,ПЛ-13
60,Какие функции у учетно-финансового отдела?,13,0.709,0.74,0.0,0.75,2 Структура
60,Какие функции у учетно-финансового отдела?,14,0.2208,0.74,0.0,0.0,1 Назначение
60,Какие функции у учетно-финансового отдела?,15,0.2199,0.73,0.0,0.0,Приложение 2. Перечень внутренней документации договорного отдела
60,Какие функции у учетно-финансового отдела?,16,0.7399,0.73,0.51,0.76,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
60,Какие функции у учетно-финансового отдела?,17,0.2193,0.73,0.0,0.0,Отдел несет ответственность за:
60,Какие функции у учетно-финансового отдела?,18,0.2193,0.73,0.0,0.0,Отдел несет ответственность за:
60,Какие функции у учетно-финансового отдела?,19,0.219,0.73,0.0,0.0,4 Определения и сокращения
60,Какие функции у учетно-финансового отдела?,20,0.7072,0.73,0.0,0.75,Приложение 1. Структура отдела.
60,Какие функции у учетно-финансового отдела?,21,0.2184,0.73,0.0,0.0,1 Назначение
60,Какие функции у учетно-финансового отдела?,22,0.2177,0.73,0.0,0.0,Приложение 5. Перечень программного обеспечения отдела
60,Какие функции у учетно-финансового отдела?,23,0.2177,0.73,0.0,0.0,Приложение 5. Перечень программного обеспечения отдела
60,Какие функции у учетно-финансового отдела?,24,0.2175,0.72,0.0,0.0,1 Назначение
60,Какие функции у учетно-финансового отдела?,25,0.2173,0.72,0.0,0.0,Приложение 3. Перечень регламентированных бизнес-процессов отдела
60,Какие функции у учетно-финансового отдела?,26,0.7029,0.72,0.0,0.75,Приложение 3. Перечень программного обеспечения отдела
60,Какие функции у учетно-финансового отдела?,27,0.2171,0.72,0.0,0.0,4 Функции
60,Какие функции у учетно-финансового отдела?,28,0.7069,0.72,0.0,0.75,8 Список приложений
60,Какие функции у учетно-финансового отдела?,29,0.217,0.72,0.0,0.0,Приложение 4. Перечень внутренней документации ИСМ отдела
60,Какие функции у учетно-финансового отдела?,30,0.217,0.72,0.0,0.0,8 Управление исходящей документацией
60,Какие функции у учетно-финансового отдела?,31,0.2168,0.72,0.0,0.0,Отдел несет ответственность за:
60,Какие функции у учетно-финансового отдела?,32,0.7036,0.72,0.0,0.75,Приложение 6. Формы журналов отдела
60,Какие функции у учетно-финансового отдела?,33,0.2164,0.72,0.0,0.0,8 Контроль и приемка камеральных работ
60,Какие функции у учетно-финансового отдела?,34,0.2162,0.72,0.0,0.0,7 Список приложений
60,Какие функции у учетно-финансового отдела?,35,0.2153,0.72,0.0,0.0,"4 Термины, обозначения, сокращения"
60,Какие функции у учетно-финансового отдела?,36,0.2423,0.72,0.54,0.0,2 Определения и сокращения
60,Какие функции у учетно-финансового отдела?,37,0.2149,0.72,0.0,0.0,3 Нормативные ссылки
60,Какие функции у учетно-финансового отдела?,38,0.2149,0.72,0.0,0.0,Определения и сокращения
60,Какие функции у учетно-финансового отдела?,39,0.2148,0.72,0.0,0.0,Приложение 2. Перечень внутренней документации ИСМ отдела
60,Какие функции у учетно-финансового отдела?,40,0.2145,0.71,0.0,0.0,Отдел имеет право:
60,Какие функции у учетно-финансового отдела?,41,0.5086,0.0,0.51,0.74,"Приложение 7. Выпуск продукции на 20__ г. на основании заключенных договоров, с НДС."
60,Какие функции у учетно-финансового отдела?,42,0.0255,0.0,0.51,0.0,Приложение 2 Перечень внутренней документации ИСМ отдела
60,Какие функции у учетно-финансового отдела?,43,0.0253,0.0,0.51,0.0,"4 Термины, обозначения"
60,Какие функции у учетно-финансового отдела?,44,0.0252,0.0,0.5,0.0,12 Перечень нормативных документов по контролю качества выпускаемой продукции
60,Какие функции у учетно-финансового отдела?,45,0.0252,0.0,0.5,0.0,3 Метрологическое обеспечение
60,Какие функции у учетно-финансового отдела?,46,0.0252,0.0,0.5,0.0,"ПОЛОЖЕНИЕ По организации внутреннего контроля качества и приемки топографо-геодезических, картографических и проектно-изыскательских работ «ПЛ-08-ОВКК»"
60,Какие функции у учетно-финансового отдела?,47,0.0251,0.0,0.5,0.0,"10 Функциональные обязанности должностных лиц по контролю качества геодезических, инженерно-изыскательских и картографических работ"
60,Какие функции у учетно-финансового отдела?,48,0.0251,0.0,0.5,0.0,ПЛ-08-ОВКК
60,Какие функции у учетно-финансового отдела?,49,0.0251,0.0,0.5,0.0,При этом проверяются:
60,Какие функции у учетно-финансового отдела?,50,0.0251,0.0,0.5,0.0,1 Общие положения. Контроль качества приемки работ
60,Какие функции у учетно-финансового отдела?,51,0.5369,0.0,0.0,0.83,1 Общие положения
60,Какие функции у учетно-финансового отдела?,52,0.5362,0.0,0.0,0.82,4 Функции
60,Какие функции у учетно-финансового отдела?,53,0.5358,0.0,0.0,0.82,4 Функции
60,Какие функции у учетно-финансового отдела?,54,0.5336,0.0,0.0,0.82,3 Задачи
60,Какие функции у учетно-финансового отдела?,55,0.5319,0.0,0.0,0.82,4 Функции
60,Какие функции у учетно-финансового отдела?,56,0.518,0.0,0.0,0.8,4 Функции
60,Какие функции у учетно-финансового отдела?,57,0.5049,0.0,0.0,0.78,4 Функции
60,Какие функции у учетно-финансового отдела?,58,0.503,0.0,0.0,0.77,2 Структура
60,Какие функции у учетно-финансового отдела?,59,0.5026,0.0,0.0,0.77,4 Функции
60,Какие функции у учетно-финансового отдела?,60,0.4967,0.0,0.0,0.76,ПОЛОЖЕНИЕ Об оплате и стимулировании труда персонала «ПЛ-13-ОСТП»
60,Какие функции у учетно-финансового отдела?,61,0.4967,0.0,0.0,0.76,ПЛ-13-ОСТП
60,Какие функции у учетно-финансового отдела?,62,0.4967,0.0,0.0,0.76,5 Права
60,Какие функции у учетно-финансового отдела?,63,0.494,0.0,0.0,0.76,3 Задачи
60,Какие функции у учетно-финансового отдела?,64,0.4911,0.0,0.0,0.76,АО «ВолгоградНИПИнефть»
60,Какие функции у учетно-финансового отдела?,65,0.4892,0.0,0.0,0.75,3 Задачи
60,Какие функции у учетно-финансового отдела?,66,0.487,0.0,0.0,0.75,Организация договорной работы
60,Какие функции у учетно-финансового отдела?,67,0.4868,0.0,0.0,0.75,6 Ответственность
60,Какие функции у учетно-финансового отдела?,68,0.4867,0.0,0.0,0.75,3 Задачи
60,Какие функции у учетно-финансового отдела?,69,0.4863,0.0,0.0,0.75,3 Задачи
60,Какие функции у учетно-финансового отдела?,70,0.4857,0.0,0.0,0.75,2 Структура
60,Какие функции у учетно-финансового отдела?,71,0.4856,0.0,0.0,0.75,6 Ответственность
60,Какие функции у учетно-финансового отдела?,72,0.4843,0.0,0.0,0.75,РИ-13-РД
60,Какие функции у учетно-финансового отдела?,73,0.4843,0.0,0.0,0.75,РАБОЧАЯ ИНСТРУКЦИЯ Организация работ по расходным договорам «РИ-13-РД»
60,Какие функции у учетно-финансового отдела?,74,0.4832,0.0,0.0,0.74,3 Задачи
61,Какие есть стадии выполнения проектных работ?,1,0.7468,0.82,0.0,0.77,6 Предпроектная проработка
61,Какие есть стадии выполнения проектных работ?,2,0.2419,0.81,0.0,0.0,"7 Выполнение работ, оказание услуг"
61,Какие есть стадии выполнения проектных работ?,3,0.7483,0.8,0.0,0.78,7 Стадия проектирования
