session_index,question,rank,score,level,number,doc_id,title
48,Что такое реестр экологических аспектов?,10,0.7685,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Процедура Идентификация экологических аспектов ПР-6.1.2-ИЭА
48,Что такое реестр экологических аспектов?,11,0.7663,1,3,b4e2b5d2-431d-4e10-97b5-69902e997854,Приложение 3. Перечень программного обеспечения
48,Что такое реестр экологических аспектов?,12,0.7652,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,СОГЛАСОВАНО:
48,Что такое реестр экологических аспектов?,13,0.7597,0,None,b8b54622-18ad-4302-bea0-e53f1fc46da4,ПР-6.1.2-ИЭА
48,Что такое реестр экологических аспектов?,14,0.7557,1,3,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,3 Нормативные ссылки
48,Что такое реестр экологических аспектов?,15,0.7522,1,3,51f0707f-97b3-49db-a477-bbfb7bc32c51,3 Нормативные ссылки
49,Кому подчиняется полевая партия?,1,0.8406,2,2.1,82e7835d-d852-4441-819d-51e10c2ec9f2,"2.1 Полевая партия подчиняется непосредственно начальнику полевой партии Отдела, руководству Отдела и Института согласно утвержденной организационной структуре."
49,Кому подчиняется полевая партия?,2,0.8303,2,1.3,82e7835d-d852-4441-819d-51e10c2ec9f2,1.3 В своей деятельности полевая партия руководствуется:
49,Кому подчиняется полевая партия?,3,0.8007,1,6,82e7835d-d852-4441-819d-51e10c2ec9f2,6 Ответственность
49,Кому подчиняется полевая партия?,4,0.7947,2,5.4,82e7835d-d852-4441-819d-51e10c2ec9f2,"5.4 Представлять на совещаниях Института предложения по вопросам, входящим в компетенцию полевой партии."
49,Кому подчиняется полевая партия?,5,0.7702,1,1,82e7835d-d852-4441-819d-51e10c2ec9f2,Приложение 1 Перечень должностных инструкций полевой партии
49,Кому подчиняется полевая партия?,6,0.7451,1,2,82e7835d-d852-4441-819d-51e10c2ec9f2,ПОЛОЖЕНИЕ О полевой партии отдела инженерных изысканий «ПЛ-08-ПП»
49,Кому подчиняется полевая партия?,7,0.7337,0,None,82e7835d-d852-4441-819d-51e10c2ec9f2,ПЛ-08-ПП
49,Кому подчиняется полевая партия?,8,0.723,1,6,efddbd28-7b1c-4285-be6e-4d89a9fcb4b3,6 Полевой контроль и приемка полевых работ
49,Кому подчиняется полевая партия?,9,0.7221,2,3.1,82e7835d-d852-4441-819d-51e10c2ec9f2,"3.1 Выполнение полевых работ, соответствующих нормативным и регламентирующим государственным документам, отвечающим отраслевым стандартам, отражающим потребности заказчиков."
49,Кому подчиняется полевая партия?,10,0.7037,2,2.1,da968b7a-00f4-495f-8795-2e5d2e3a437a,2.1 Отдел подчиняется заместителю генерального директора-главному маркшейдеру и руководству Институту согласно организационной структуре.
49,Кому подчиняется полевая партия?,11,0.7032,1,2,f0dcd482-6011-4ae2-8c65-73cbab8efe3d,ПОЛОЖЕНИЕ о договорном отделе «ПЛ-05»
49,Кому подчиняется полевая партия?,12,0.6991,2,2.1,efddbd28-7b1c-4285-be6e-4d89a9fcb4b3,Инструментальный контроль
49,Кому подчиняется полевая партия?,13,0.6986,1,2,578e0a05-4db2-412a-bbbe-97cf2aa5f95e,Порядок работы
49,Кому подчиняется полевая партия?,14,0.6971,2,7.1,8b23f04d-fa69-486d-901c-0c9c273b040e,"7.1 Государственный надзор и контроль за организацией работы по маркшейдерскому обеспечению и соблюдением правил выполнения маркшейдерских работ при проектировании, строительстве, эксплуатации, консервации и ликвидации объектов нефтегазодобывающей отрасли, утвержденных в установленном порядке требований (правил и норм) по безопасному ведению горных работ, предупреждению и устранению их вредного влияния на население, окружающую природную среду, объекты народного хозяйства осуществляют органы Федеральной службы по"
49,Кому подчиняется полевая партия?,15,0.6955,2,1.12,8b23f04d-fa69-486d-901c-0c9c273b040e,"1.12 Маркшейдерско-геодезическая документация (полевая, вычислительная и графическая) выполненная сторонней специализированной организацией на средства Общества должна после обработки полевых материалов храниться у заказчика работ, то есть в МГС."
50,В каком документе описан порядок внешних поставок?,1,0.758,1,7,b497403b-04e3-423e-bb5a-670c170f5a33,"7 Порядок действий при внешних поставках для осуществления работ по договорам в офисе Института и внешних поставках, связанных с развитием инфраструктуры и материальных ресурсов Института"
50,В каком документе описан порядок внешних поставок?,2,0.7484,1,2,b497403b-04e3-423e-bb5a-670c170f5a33,ИНСТРУКЦИЯ Внешние поставки «ИН-01-ВП»
50,В каком документе описан порядок внешних поставок?,3,0.7387,1,3,42f98718-19b7-4033-b322-b89c595ab0bd,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,4,0.7352,1,1,42f98718-19b7-4033-b322-b89c595ab0bd,1 Назначение
50,В каком документе описан порядок внешних поставок?,5,0.7153,1,2,b4e2b5d2-431d-4e10-97b5-69902e997854,Приложение 2. Перечень регламентирующих документов
50,В каком документе описан порядок внешних поставок?,6,0.7074,1,6,b497403b-04e3-423e-bb5a-670c170f5a33,"6 Оценка, выбор и переоценка поставщиков."
50,В каком документе описан порядок внешних поставок?,7,0.7065,1,2,b497403b-04e3-423e-bb5a-670c170f5a33,Примечания
50,В каком документе описан порядок внешних поставок?,8,0.7027,1,8,42f98718-19b7-4033-b322-b89c595ab0bd,8 Управление исходящей документацией
50,В каком документе описан порядок внешних поставок?,1,0.8205,1,2,b497403b-04e3-423e-bb5a-670c170f5a33,ИНСТРУКЦИЯ Внешние поставки «ИН-01-ВП»
50,В каком документе описан порядок внешних поставок?,2,0.8186,1,1,b497403b-04e3-423e-bb5a-670c170f5a33,1 Назначение
50,В каком документе описан порядок внешних поставок?,3,0.8125,1,7,b497403b-04e3-423e-bb5a-670c170f5a33,"7 Порядок действий при внешних поставках для осуществления работ по договорам в офисе Института и внешних поставках, связанных с развитием инфраструктуры и материальных ресурсов Института"
50,В каком документе описан порядок внешних поставок?,4,0.7953,1,Д,b497403b-04e3-423e-bb5a-670c170f5a33,Приложение Д
50,В каком документе описан порядок внешних поставок?,5,0.7815,1,5,b497403b-04e3-423e-bb5a-670c170f5a33,5 Основные положения
51,Где прописаны правила командировок?,1,0.7525,1,8,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,8 Срок и режим командировки
51,Где прописаны правила командировок?,2,0.7507,1,7,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,Приложение Г
51,Где прописаны правила командировок?,3,0.7478,1,1,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,Приложение А
51,Где прописаны правила командировок?,4,0.7457,1,7,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,7 Организация работы командированного сотрудника
51,Где прописаны правила командировок?,5,0.7322,1,6,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,6 Организация командировки
51,Где прописаны правила командировок?,6,0.7307,1,5,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,5 Бюджет командировки
51,Где прописаны правила командировок?,7,0.7297,1,4,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,4 Командировки
51,Где прописаны правила командировок?,8,0.729,1,9,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,9 Окончание работ. Отчет о командировке
51,Где прописаны правила командировок?,1,0.8088,1,2,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,2 Нормативные ссылки
51,Где прописаны правила командировок?,2,0.8081,1,7,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,Приложение Г
51,Где прописаны правила командировок?,3,0.7955,1,1,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,1 Общие положения
51,Где прописаны правила командировок?,4,0.7954,1,6,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,6 Организация командировки
51,Где прописаны правила командировок?,5,0.7938,1,8,6d3fc189-3fa6-4183-8d1e-0f02c42b7e28,8 Срок и режим командировки
52,Есть ли у нас документ про управление рисками?,1,0.8213,1,1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,Приложение А
52,Есть ли у нас документ про управление рисками?,2,0.8211,1,2,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,ИНСТРУКЦИЯ Управление рисками «ИН-01-УР»
52,Есть ли у нас документ про управление рисками?,3,0.8211,0,None,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,ИН-01-УР
52,Есть ли у нас документ про управление рисками?,4,0.8149,2,5.2,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,5.2 Ответственность и полномочия по управлению рисками определены в:
52,Есть ли у нас документ про управление рисками?,5,0.8113,2,4.1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,4.1 Термины и определения:
52,Есть ли у нас документ про управление рисками?,6,0.8077,2,7.18,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,7.18 Предотвращающие средства контроля/методы смягчения рисков направлены на максимальное снижение вероятности (недопущение) возникновения риска.
52,Есть ли у нас документ про управление рисками?,7,0.8037,2,2.1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,Риски
52,Есть ли у нас документ про управление рисками?,8,0.7968,2,7.27,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,7.27 При разработке и внедрении мероприятий по снижению рисков необходимо придерживаться процедур «Корректирующие действия» (ПР-10.2-КД) и «Управление несоответствующей продукцией» (ПР-8.7-УНП):
52,Есть ли у нас документ про управление рисками?,9,0.7937,2,7.9,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,"7.9 ДиМК проводит согласование сформированного Реестра рисков с генеральным директором и/или первым заместителем генерального директора и владельцами риска, за которыми закреплена ответственность по управлению соответствующими рисками."
52,Есть ли у нас документ про управление рисками?,10,0.7932,1,1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,СОГЛАСОВАНО:
52,Есть ли у нас документ про управление рисками?,11,0.7919,1,8,42f98718-19b7-4033-b322-b89c595ab0bd,8 Управление исходящей документацией
52,Есть ли у нас документ про управление рисками?,12,0.7915,1,1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,1 Назначение
52,Есть ли у нас документ про управление рисками?,13,0.7892,1,7,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,7 Реестр рисков
52,Есть ли у нас документ про управление рисками?,14,0.788,2,2.4,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,Предпринимаемые действия с учетом оценки риска:
52,Есть ли у нас документ про управление рисками?,15,0.7852,2,6.6,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,"6.6 В случае, если риск идентифицирован впервые"
53,В каком документе описана защита персональных данных сотрудников?,1,0.7783,1,2,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,ПОЛОЖЕНИЕ О защите персональных данных работников «ПЛ-2-ЗПДР»
53,В каком документе описана защита персональных данных сотрудников?,2,0.771,0,None,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,ПЛ-20-ЗПДР
53,В каком документе описана защита персональных данных сотрудников?,3,0.7546,1,2,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,2 Понятие и состав персональных данных
53,В каком документе описана защита персональных данных сотрудников?,4,0.7544,1,5,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,5,0.7516,1,5,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,6,0.7447,1,5,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,7,0.7409,1,2,3e5239c1-f580-4fbb-a345-04cdea6b1dc4,Приложение 2. Перечень внутренней документации ИСМ отдела
53,В каком документе описана защита персональных данных сотрудников?,8,0.7365,1,3,3e5239c1-f580-4fbb-a345-04cdea6b1dc4,Приложение 3. Кадровая документация отдела
53,В каком документе описана защита персональных данных сотрудников?,1,0.8313,1,2,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,ПОЛОЖЕНИЕ О защите персональных данных работников «ПЛ-2-ЗПДР»
53,В каком документе описана защита персональных данных сотрудников?,2,0.8295,1,1,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,1 Общие положения
53,В каком документе описана защита персональных данных сотрудников?,3,0.8044,1,1,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,СОГЛАСОВАНО:
53,В каком документе описана защита персональных данных сотрудников?,4,0.8036,1,2,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,2 Понятие и состав персональных данных
53,В каком документе описана защита персональных данных сотрудников?,5,0.8001,1,5,6cc0605c-2dc9-4cd7-8cd9-c8e4031560ee,5 Защита персональных данных
54,Где описываются правила по обращению с отходами,1,0.7868,1,3,51f0707f-97b3-49db-a477-bbfb7bc32c51,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,2,0.7766,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,1 Назначение
54,Где описываются правила по обращению с отходами,3,0.7635,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,Инструкция о порядке обращения с отходами производства и потребления АО «ВолгоградНИПИнефть» «ИН-01-ПОО»
54,Где описываются правила по обращению с отходами,4,0.762,1,6,51f0707f-97b3-49db-a477-bbfb7bc32c51,6 Порядок накопления отходов
54,Где описываются правила по обращению с отходами,5,0.7592,0,None,51f0707f-97b3-49db-a477-bbfb7bc32c51,ИН-01-ПОО
54,Где описываются правила по обращению с отходами,6,0.7546,1,7,51f0707f-97b3-49db-a477-bbfb7bc32c51,7 Порядок учета отходов
54,Где описываются правила по обращению с отходами,7,0.7546,1,10,51f0707f-97b3-49db-a477-bbfb7bc32c51,10 Безопасное обращение с отходами
54,Где описываются правила по обращению с отходами,8,0.7448,1,3,b8b54622-18ad-4302-bea0-e53f1fc46da4,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,1,0.8282,1,3,51f0707f-97b3-49db-a477-bbfb7bc32c51,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,2,0.8227,1,7,51f0707f-97b3-49db-a477-bbfb7bc32c51,7 Порядок учета отходов
54,Где описываются правила по обращению с отходами,3,0.819,1,8,51f0707f-97b3-49db-a477-bbfb7bc32c51,8 Требования к транспортированию отходов
54,Где описываются правила по обращению с отходами,4,0.8181,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,1 Назначение
54,Где описываются правила по обращению с отходами,5,0.8143,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,Инструкция о порядке обращения с отходами производства и потребления АО «ВолгоградНИПИнефть» «ИН-01-ПОО»
55,Какой документ регулирует корпоративную мобильную связь?,1,0.7748,1,2,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,2 Нормативные ссылки
55,Какой документ регулирует корпоративную мобильную связь?,2,0.7535,1,2,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,ПОЛОЖЕНИЕ О корпоративной мобильной связи в АО «ВолгоградНИПИнефть» «ПЛ-13-КМС»
55,Какой документ регулирует корпоративную мобильную связь?,3,0.7503,1,5,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,5 Правила пользования корпоративной мобильной связью
55,Какой документ регулирует корпоративную мобильную связь?,4,0.7475,0,None,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,ПЛ-13-КМС
55,Какой документ регулирует корпоративную мобильную связь?,5,0.7452,1,Д,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,Приложение Д
55,Какой документ регулирует корпоративную мобильную связь?,6,0.7443,1,4,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,4 Порядок предоставления корпоративной мобильной связи
55,Какой документ регулирует корпоративную мобильную связь?,7,0.7304,1,1,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,Приложение А
55,Какой документ регулирует корпоративную мобильную связь?,8,0.727,1,7,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,"7 Материальная ответственность работника, использующего корпоративную SIM-карту и корпоративный мобильный аппарат"
55,Какой документ регулирует корпоративную мобильную связь?,1,0.8259,1,2,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,2 Нормативные ссылки
55,Какой документ регулирует корпоративную мобильную связь?,2,0.8242,1,5,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,5 Правила пользования корпоративной мобильной связью
55,Какой документ регулирует корпоративную мобильную связь?,3,0.8218,1,4,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,4 Порядок предоставления корпоративной мобильной связи
55,Какой документ регулирует корпоративную мобильную связь?,4,0.8135,1,1,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,1 Общие положения
55,Какой документ регулирует корпоративную мобильную связь?,5,0.8097,1,2,b9d7b363-4f52-4b7e-a1e8-4b0f7b509793,ПОЛОЖЕНИЕ О корпоративной мобильной связи в АО «ВолгоградНИПИнефть» «ПЛ-13-КМС»
56,В каком документе найти сруткуру каталогов,1,0.7662,1,4,1381f436-b246-4235-8ac2-f9c7ad474dc8,4 Права доступа к каталогам
56,В каком документе найти сруткуру каталогов,2,0.7597,1,2,578e0a05-4db2-412a-bbbe-97cf2aa5f95e,Нормативные ссылки
56,В каком документе найти сруткуру каталогов,3,0.7508,1,2,1381f436-b246-4235-8ac2-f9c7ad474dc8,РАБОЧАЯ ИНСТРУКЦИЯ Структура каталогов «РИ-10-СтруктКат»
56,В каком документе найти сруткуру каталогов,4,0.7451,0,None,1381f436-b246-4235-8ac2-f9c7ad474dc8,РИ-10-СтруктКат
56,В каком документе найти сруткуру каталогов,5,0.7402,1,8,a109cc23-575d-4d18-9dfa-56a6e79da6c7,8 Список приложений
56,В каком документе найти сруткуру каталогов,6,0.7397,1,3,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,3 Нормативные ссылки
56,В каком документе найти сруткуру каталогов,7,0.7361,1,2,b4e2b5d2-431d-4e10-97b5-69902e997854,Приложение 2. Перечень регламентирующих документов
56,В каком документе найти сруткуру каталогов,8,0.7356,1,7,48112403-b37a-4ee9-9458-0e3f2f51d465,7 Список приложений
56,В каком документе найти сруткуру каталогов,1,0.8135,1,4,1381f436-b246-4235-8ac2-f9c7ad474dc8,4 Права доступа к каталогам
56,В каком документе найти сруткуру каталогов,2,0.7909,1,2,1381f436-b246-4235-8ac2-f9c7ad474dc8,РАБОЧАЯ ИНСТРУКЦИЯ Структура каталогов «РИ-10-СтруктКат»
56,В каком документе найти сруткуру каталогов,3,0.7786,1,3,1381f436-b246-4235-8ac2-f9c7ad474dc8,3 Правила работы с каталогами текущих проектов:
56,В каком документе найти сруткуру каталогов,4,0.7772,1,2,1381f436-b246-4235-8ac2-f9c7ad474dc8,2 Основная часть
56,В каком документе найти сруткуру каталогов,5,0.7699,1,1,1381f436-b246-4235-8ac2-f9c7ad474dc8,1 Назначение
57,Есть ли регламент по идентификации экологических аспектов?,1,0.8004,1,5,b8b54622-18ad-4302-bea0-e53f1fc46da4,5 Идентификация всех возможных экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,2,0.7861,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Идентификация экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,3,0.7859,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Сводный реестр экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,4,0.7821,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Итоговый реестр существенных экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,5,0.7815,1,6,b8b54622-18ad-4302-bea0-e53f1fc46da4,6 Определение существенного воздействия экологических аспектов на ОС
57,Есть ли регламент по идентификации экологических аспектов?,6,0.7749,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Процедура Идентификация экологических аспектов ПР-6.1.2-ИЭА
57,Есть ли регламент по идентификации экологических аспектов?,7,0.7702,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,СОГЛАСОВАНО:
57,Есть ли регламент по идентификации экологических аспектов?,8,0.7681,1,7,b8b54622-18ad-4302-bea0-e53f1fc46da4,7 Последовательность формирования реестров экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,1,0.8463,1,5,b8b54622-18ad-4302-bea0-e53f1fc46da4,5 Идентификация всех возможных экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,2,0.8367,1,6,b8b54622-18ad-4302-bea0-e53f1fc46da4,6 Определение существенного воздействия экологических аспектов на ОС
57,Есть ли регламент по идентификации экологических аспектов?,3,0.8359,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,СОГЛАСОВАНО:
57,Есть ли регламент по идентификации экологических аспектов?,4,0.831,1,2,b8b54622-18ad-4302-bea0-e53f1fc46da4,Идентификация экологических аспектов
57,Есть ли регламент по идентификации экологических аспектов?,5,0.8298,1,7,b8b54622-18ad-4302-bea0-e53f1fc46da4,7 Последовательность формирования реестров экологических аспектов
58,Какие задачи у отдела бурения и проектирования строительства скважин?,1,0.83,1,1,48112403-b37a-4ee9-9458-0e3f2f51d465,1 Общие положения
58,Какие задачи у отдела бурения и проектирования строительства скважин?,2,0.8035,1,2,8b23f04d-fa69-486d-901c-0c9c273b040e,С отделом бурения Общества
58,Какие задачи у отдела бурения и проектирования строительства скважин?,3,0.7975,1,2,48112403-b37a-4ee9-9458-0e3f2f51d465,ПОЛОЖЕНИЕ Об отделе бурения и проектирования строительства скважин «ПЛ-12»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,4,0.791,0,None,48112403-b37a-4ee9-9458-0e3f2f51d465,ПЛ-12
58,Какие задачи у отдела бурения и проектирования строительства скважин?,5,0.7845,1,2,b4e2b5d2-431d-4e10-97b5-69902e997854,О группе охраны окружающей среды отдела бурения и «ПЛ-12-ГООС»
58,Какие задачи у отдела бурения и проектирования строительства скважин?,6,0.7762,1,4,48112403-b37a-4ee9-9458-0e3f2f51d465,4 Функции
58,Какие задачи у отдела бурения и проектирования строительства скважин?,7,0.7736,1,1,48112403-b37a-4ee9-9458-0e3f2f51d465,Приложение 1. Структура отдела
58,Какие задачи у отдела бурения и проектирования строительства скважин?,8,0.7728,0,None,b4e2b5d2-431d-4e10-97b5-69902e997854,ПЛ-12 -ГООС
59,Чем занимается полевая партия отдела инженерных изысканий?,1,0.7872,1,2,82e7835d-d852-4441-819d-51e10c2ec9f2,ПОЛОЖЕНИЕ О полевой партии отдела инженерных изысканий «ПЛ-08-ПП»
59,Чем занимается полевая партия отдела инженерных изысканий?,2,0.7765,0,None,82e7835d-d852-4441-819d-51e10c2ec9f2,ПЛ-08-ПП
59,Чем занимается полевая партия отдела инженерных изысканий?,3,0.7229,1,1,82e7835d-d852-4441-819d-51e10c2ec9f2,Приложение 1 Перечень должностных инструкций полевой партии
59,Чем занимается полевая партия отдела инженерных изысканий?,4,0.7193,1,2,da968b7a-00f4-495f-8795-2e5d2e3a437a,ПОЛОЖЕНИЕ Об отделе инженерных изысканий «ПЛ-08»
59,Чем занимается полевая партия отдела инженерных изысканий?,5,0.7067,0,None,da968b7a-00f4-495f-8795-2e5d2e3a437a,ПЛ-08
59,Чем занимается полевая партия отдела инженерных изысканий?,6,0.7026,1,2,da968b7a-00f4-495f-8795-2e5d2e3a437a,Приложение 2 Перечень внутренней документации ИСМ отдела
59,Чем занимается полевая партия отдела инженерных изысканий?,7,0.6907,1,2,b4e2b5d2-431d-4e10-97b5-69902e997854,О группе охраны окружающей среды отдела бурения и «ПЛ-12-ГООС»
59,Чем занимается полевая партия отдела инженерных изысканий?,8,0.6872,1,2,07635134-c7b3-4b0d-a0b5-da2e6d5b2e0a,ПОЛОЖЕНИЕ Об уполномоченном по интегрированной системе менеджмента в отделе инженерных изысканий «ПЛ-08-УИСМ»
60,Какие функции у учетно-финансового отдела?,1,0.788,1,2,500e2f88-2aee-47cd-af1f-374bfb07d0c1,ПОЛОЖЕНИЕ Об учетно-финансовом отделе «ПЛ-13»
60,Какие функции у учетно-финансового отдела?,2,0.7877,1,2,500e2f88-2aee-47cd-af1f-374bfb07d0c1,Приложение 2. Перечень внутренней документации ИСМ отдела
60,Какие функции у учетно-финансового отдела?,3,0.7805,0,None,500e2f88-2aee-47cd-af1f-374bfb07d0c1,ПЛ-13
60,Какие функции у учетно-финансового отдела?,4,0.7694,1,4,500e2f88-2aee-47cd-af1f-374bfb07d0c1,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
60,Какие функции у учетно-финансового отдела?,5,0.7399,1,4,500e2f88-2aee-47cd-af1f-374bfb07d0c1,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
60,Какие функции у учетно-финансового отдела?,6,0.7349,1,1,500e2f88-2aee-47cd-af1f-374bfb07d0c1,Приложение 1. Структура отдела
60,Какие функции у учетно-финансового отдела?,7,0.7234,1,2,3d52d932-3a30-4403-bfb1-7d1575434c06,Финансово-учетная документация:
60,Какие функции у учетно-финансового отдела?,8,0.7134,1,3,48112403-b37a-4ee9-9458-0e3f2f51d465,3 Задачи
61,Какие есть стадии выполнения проектных работ?,1,0.7542,1,4,da968b7a-00f4-495f-8795-2e5d2e3a437a,4 Функции
61,Какие есть стадии выполнения проектных работ?,2,0.7483,1,7,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,7 Стадия проектирования
61,Какие есть стадии выполнения проектных работ?,3,0.7468,1,6,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,6 Предпроектная проработка
61,Какие есть стадии выполнения проектных работ?,4,0.7455,1,5,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,5 Стадии выполнения работ
61,Какие есть стадии выполнения проектных работ?,5,0.7442,1,7,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,7 Стадия проектирования
61,Какие есть стадии выполнения проектных работ?,6,0.7389,1,3,a109cc23-575d-4d18-9dfa-56a6e79da6c7,3 Задачи
61,Какие есть стадии выполнения проектных работ?,7,0.7358,1,3,da968b7a-00f4-495f-8795-2e5d2e3a437a,3 Задачи
61,Какие есть стадии выполнения проектных работ?,8,0.7319,1,2,7eed2ce9-09a5-4d61-9c55-a83abdadfba1,Приложение А. Стадии и этапы выполнения работ
62,Как транспортировать отходы IV класса опасности,1,0.7716,1,9,51f0707f-97b3-49db-a477-bbfb7bc32c51,9 Требования к передаче отходов сторонним специализированным организациям
62,Как транспортировать отходы IV класса опасности,2,0.7689,1,6,51f0707f-97b3-49db-a477-bbfb7bc32c51,6 Порядок накопления отходов
62,Как транспортировать отходы IV класса опасности,3,0.7673,1,8,51f0707f-97b3-49db-a477-bbfb7bc32c51,8 Требования к транспортированию отходов
62,Как транспортировать отходы IV класса опасности,4,0.7329,1,10,51f0707f-97b3-49db-a477-bbfb7bc32c51,10 Безопасное обращение с отходами
62,Как транспортировать отходы IV класса опасности,5,0.7305,1,6,51f0707f-97b3-49db-a477-bbfb7bc32c51,6 Порядок накопления отходов
62,Как транспортировать отходы IV класса опасности,6,0.7262,1,7,51f0707f-97b3-49db-a477-bbfb7bc32c51,7 Порядок учета отходов
62,Как транспортировать отходы IV класса опасности,7,0.7215,1,3,51f0707f-97b3-49db-a477-bbfb7bc32c51,3 Нормативные ссылки
62,Как транспортировать отходы IV класса опасности,8,0.7141,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,1 Назначение
63,Что входит в процесс управления рисками?,1,0.7792,1,1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,Приложение А
63,Что входит в процесс управления рисками?,2,0.7733,1,4,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,"4 Термины, обозначения, сокращения"
63,Что входит в процесс управления рисками?,3,0.754,1,6,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,6 Идентификация и оценка рисков
63,Что входит в процесс управления рисками?,4,0.7479,1,2,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,ИНСТРУКЦИЯ Управление рисками «ИН-01-УР»
63,Что входит в процесс управления рисками?,5,0.7456,1,1,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,1 Назначение
